"Repeticao","Semente","id","custo","Acuracia","Sensibilidade","Especificidade","Precisao","F1","MCC","ROC_AUC","Brier","Log_Loss","Acuracia_Balanceada","VP","VN","FP","FN","Tempo_Execucao_Segundos"
1,20260804,"svm_custo_10",10,0.727590730214254,0.655402021154356,0.798263578412991,0.760798932932043,0.704178537511871,0.458668951693888,0.790930411402917,0.18709570459363,0.561650840823047,0.726832799783674,22245,27675,6994,11696,10763.9304270744
2,20260805,"svm_custo_10",10,0.727969683719574,0.655637724286261,0.798782774236349,0.761332922782168,0.704543295868292,0.459452415952321,0.790844849276005,0.187130893613588,0.561745560830949,0.727210249261306,22253,27693,6976,11688,4353.09967494011
3,20260806,"svm_custo_10",10,0.727809357236554,0.655873427418167,0.798234734200583,0.760903746240087,0.704495466556957,0.459082108388308,0.790926955553362,0.187093892249552,0.561655297301129,0.727054080809375,22261,27674,6995,11680,4310.46359395981
